name,season,episode,line,cap,music
Winter Is Coming,1,1,432,You're tall. Still growing?,FALSE
Winter Is Coming,1,1,433,"I think so, Your Grace.",FALSE
Winter Is Coming,1,1,434,And have you bled yet?,FALSE
Winter Is Coming,1,1,435,"No, Your Grace.",FALSE
Winter Is Coming,1,1,436,"Your dress, did you make it?",FALSE
Winter Is Coming,1,1,437,Such talent. You must make something for me.,FALSE
Winter Is Coming,1,1,438,I hear we might share a grandchild someday.,FALSE
Winter Is Coming,1,1,439,I hear the same.,FALSE
Winter Is Coming,1,1,440,Your daughter will do well in the capital.,FALSE
Winter Is Coming,1,1,441,Such a beauty shouldn't stay hidden up here forever.,FALSE
Winter Is Coming,1,1,442,Your pardon. - I hear we might be neighbours soon.,FALSE
Winter Is Coming,1,1,443,"I hope it's true. - Yes, the king has honoured me with his offer.",FALSE
Winter Is Coming,1,1,444,"I'm sure we'll have a tournament to celebrate your new title, if you accept.",FALSE
Winter Is Coming,1,1,445,It would be good to have you on the field.,FALSE
Winter Is Coming,1,1,446,The competition has become a bit stale.,FALSE
Winter Is Coming,1,1,447,I don't fight in tournaments. - No?,FALSE
Winter Is Coming,1,1,448,Getting a little old for it?,FALSE
Winter Is Coming,1,1,449,I don't fight in tournaments,FALSE
Winter Is Coming,1,1,450,"because when I fight a man for real,",FALSE
Winter Is Coming,1,1,451,I don't want him to know what I can do.,FALSE
Winter Is Coming,1,1,452,Well said.,FALSE
Winter Is Coming,1,1,453,Arya!,FALSE
Winter Is Coming,1,1,454,It's not funny!,FALSE
Winter Is Coming,1,1,455,She always does this.,FALSE
Winter Is Coming,1,1,456,This was my favourite dress and she ruined it.,FALSE
Winter Is Coming,1,1,457,She always does it and it's not funny!,FALSE
Winter Is Coming,1,1,458,Time for bed.,FALSE
Winter Is Coming,1,1,459,I'm a Northman.,FALSE
Winter Is Coming,1,1,460,"I belong here with you, not down south in that rats' nest they call a capital.",FALSE
Winter Is Coming,1,1,461,I won't let him take you.,FALSE
Winter Is Coming,1,1,462,The king takes what he wants.,FALSE
Winter Is Coming,1,1,463,That's why he's king.,FALSE
Winter Is Coming,1,1,464,"I'll say, 'Listen, fat man.'",FALSE
Winter Is Coming,1,1,465,'You are not taking my husband anywhere.,FALSE
Winter Is Coming,1,1,466,'He belongs to me now.',FALSE
Winter Is Coming,1,1,467,How did he get so fat?,FALSE
Winter Is Coming,1,1,468,He only stops eating when it's time for a drink.,FALSE
Winter Is Coming,1,1,469,"It's Maester Luwin, my lord.",FALSE
Winter Is Coming,1,1,470,Send him in.,FALSE
Winter Is Coming,1,1,471,"Pardon, my lord, my lady.",FALSE
Winter Is Coming,1,1,472,A rider in the night...,FALSE
Winter Is Coming,1,1,473,from your sister.,FALSE
Winter Is Coming,1,1,474,Stay. - This was sent from the Eyrie.,FALSE
Winter Is Coming,1,1,475,What's she doing at the Eyrie?,FALSE
Winter Is Coming,1,1,476,She hasn't been back there since her wedding.,FALSE
Winter Is Coming,1,1,477,What news?,FALSE
Winter Is Coming,1,1,478,She's fled the capital.,FALSE
Winter Is Coming,1,1,479,She says Jon Arryn was murdered.,FALSE
Winter Is Coming,1,1,480,By the Lannisters.,FALSE
Winter Is Coming,1,1,481,She says the king is in danger.,FALSE
Winter Is Coming,1,1,482,"She's fresh widowed, Cat.",FALSE
Winter Is Coming,1,1,483,She doesn't know what she's saying.,FALSE
Winter Is Coming,1,1,484,Lysa's head would be on a spike right now if the wrong people had found that letter.,FALSE
Winter Is Coming,1,1,485,"Do you think she would risk her life,",FALSE
Winter Is Coming,1,1,486,"her son's life,",FALSE
Winter Is Coming,1,1,487,if she wasn't certain her husband was murdered?,FALSE
Winter Is Coming,1,1,488,If this news is true...,FALSE
Winter Is Coming,1,1,489,"and the Lannisters conspire against the throne,",FALSE
Winter Is Coming,1,1,490,who but you can protect the king?,FALSE
Winter Is Coming,1,1,491,They murdered the last Hand.,FALSE
Winter Is Coming,1,1,492,Now you want Ned to take the job?,FALSE
Winter Is Coming,1,1,493,The king rode for a month to ask for Lord Stark's help.,FALSE
Winter Is Coming,1,1,494,He's the only one he trusts.,FALSE
Winter Is Coming,1,1,495,"You swore the king an oath, my lord.",FALSE
Winter Is Coming,1,1,496,He's spent half his life fighting Robert's wars.,FALSE
Winter Is Coming,1,1,497,He owes him nothing.,FALSE
Winter Is Coming,1,1,498,Your father and brother rode south once,FALSE
Winter Is Coming,1,1,499,on a king's demand.,FALSE
Winter Is Coming,1,1,500,A different time.,FALSE
Winter Is Coming,1,1,501,A different king.,FALSE
Winter Is Coming,1,1,502,When do I meet with the khal? We need to begin planning the invasion.,FALSE
Winter Is Coming,1,1,503,"If Khal Drogo has promised you a crown, you shall have it.",FALSE
Winter Is Coming,1,1,504,When? - When their omens favour war.,FALSE
Winter Is Coming,1,1,505,I piss on Dothraki omens.,FALSE
Winter Is Coming,1,1,506,I've waited 17 years to get my throne back.,FALSE
Winter Is Coming,1,1,507,Etayo akka.,FALSE
Winter Is Coming,1,1,508,A Dothraki wedding without at least three deaths is considered a dull affair.,FALSE
Winter Is Coming,1,1,509,"Jadi, zhey Jorah andahli!",FALSE
Winter Is Coming,1,1,510,Khal vezhven.,FALSE
Winter Is Coming,1,1,511,"A small gift, for the new khaleesi.",FALSE
Winter Is Coming,1,1,512,Songs and histories from the Seven Kingdoms.,FALSE
Winter Is Coming,1,1,513,"Thank you, ser.",FALSE
Winter Is Coming,1,1,514,Are you from my country?,FALSE
Winter Is Coming,1,1,515,Ser Jorah Mormont of Bear Island.,FALSE
Winter Is Coming,1,1,516,I served your father for many years.,FALSE
Winter Is Coming,1,1,517,"Gods be good, I hope to always serve the rightful king.",FALSE
Winter Is Coming,1,1,518,"Dragon's eggs, Daenerys,",FALSE
Winter Is Coming,1,1,519,from the Shadow Lands beyond Asshai.,FALSE
Winter Is Coming,1,1,520,"The ages have turned them to stone,",FALSE
Winter Is Coming,1,1,521,but they will always be beautiful.,FALSE
Winter Is Coming,1,1,522,"Thank you, Magister.",FALSE
Winter Is Coming,1,1,523,She's beautiful.,FALSE
Winter Is Coming,1,1,524,"Ser Jorah, I...",FALSE
Winter Is Coming,1,1,525,I don't know how to say 'thank you' in Dothraki.,FALSE
Winter Is Coming,1,1,526,There is no word for 'thank you' in Dothraki.,FALSE
Winter Is Coming,1,1,527,Make him happy.,FALSE
Winter Is Coming,1,1,528,No.,FALSE
Winter Is Coming,1,1,529,Do you know the common tongue?,FALSE
Winter Is Coming,1,1,530,No.,FALSE
Winter Is Coming,1,1,531,Is 'no' the only word that you know?,FALSE
Winter Is Coming,1,1,532,No.,FALSE
Winter Is Coming,1,1,533,"Rough night, Imp?",FALSE
Winter Is Coming,1,1,534,If I get through this without squirting,FALSE
Winter Is Coming,1,1,535,"from one end or the other, it'll be a miracle.",FALSE
Winter Is Coming,1,1,536,I didn't pick you for a hunter.,FALSE
Winter Is Coming,1,1,537,The greatest in the land - my spear never misses.,FALSE
Winter Is Coming,1,1,538,It's not hunting if you pay for it.,FALSE
Winter Is Coming,1,1,539,Are you as good with a spear as you used to be?,FALSE
Winter Is Coming,1,1,540,"No, but I'm still better than you.",FALSE
Winter Is Coming,1,1,541,I know what I'm putting you through.,FALSE
Winter Is Coming,1,1,542,Thank you for saying yes.,FALSE
Winter Is Coming,1,1,543,I only ask you because I need you.,FALSE
Winter Is Coming,1,1,544,You're a loyal friend. You hear me?,FALSE
Winter Is Coming,1,1,545,A loyal friend.,FALSE
Winter Is Coming,1,1,546,The last one I've got.,FALSE
Winter Is Coming,1,1,547,I hope I'll serve you well. - You will.,FALSE
Winter Is Coming,1,1,548,And I'll make sure you don't look so fucking grim all the time.,FALSE
Winter Is Coming,1,1,549,"Come on, boys, let's go kill some boar!",FALSE
Winter Is Coming,1,1,550,"Come on, you.",FALSE
Winter Is Coming,1,1,551,Stop! Stop.,FALSE
Winter Is Coming,1,1,552,Are you completely mad?,FALSE
Winter Is Coming,1,1,553,"He saw us. - It's all right, it's all right.",FALSE
Winter Is Coming,1,1,554,It's all right. - He saw us!,FALSE
Winter Is Coming,1,1,555,I heard you the first time.,FALSE
Winter Is Coming,1,1,556,"Quite the little climber, aren't you?",FALSE
Winter Is Coming,1,1,557,"How old are you, boy? - Ten.",FALSE
Winter Is Coming,1,1,558,Ten.,FALSE
Winter Is Coming,1,1,559,The things I do for love.,FALSE
The Kingsroad,1,2,1,"You need to drink, child.",FALSE
The Kingsroad,1,2,2,And eat.,FALSE
The Kingsroad,1,2,3,Isn't there anything else?,FALSE
The Kingsroad,1,2,4,The Dothraki have two things in abundance - grass and horses.,FALSE
The Kingsroad,1,2,5,People can't live on grass.,FALSE
The Kingsroad,1,2,6,"In the Shadow Lands beyond Asshai,",FALSE
The Kingsroad,1,2,7,they say there are fields of ghost grass,FALSE
The Kingsroad,1,2,8,with stalks as pale as milk that glow in the night.,FALSE
The Kingsroad,1,2,9,It murders all other grass.,FALSE
The Kingsroad,1,2,10,The Dothraki believe that one day,FALSE
The Kingsroad,1,2,11,it will cover everything - that's the way the world will end.,FALSE
The Kingsroad,1,2,12,It'll get easier.,FALSE
The Kingsroad,1,2,13,Khaleesi!,FALSE
The Kingsroad,1,2,14,Your hands.,FALSE
The Kingsroad,1,2,15,"We're still not far from Pentos, Your Grace.",FALSE
The Kingsroad,1,2,16,Master Illyrio has extended his hospitality.,FALSE
The Kingsroad,1,2,17,You'd be more comfortable there.,FALSE
The Kingsroad,1,2,18,I have no interest in hospitality or comfort.,FALSE
The Kingsroad,1,2,19,I'll stay with Drogo until he fulfills his end of the bargain and I have my crown.,FALSE
The Kingsroad,1,2,20,"As you wish, Your Grace.",FALSE
The Kingsroad,1,2,21,"Well, Mormont, as brutish as this life is,",FALSE
The Kingsroad,1,2,22,I suppose it is preferable to beheading.,FALSE
The Kingsroad,1,2,23,What did Ned Stark want you for?,FALSE
The Kingsroad,1,2,24,Buying from a slaver?,FALSE
The Kingsroad,1,2,25,Selling to one.,FALSE
The Kingsroad,1,2,26,Some poachers I caught on my land.,FALSE
The Kingsroad,1,2,27,"Under my reign, you won't be punished for such nonsense.",FALSE
The Kingsroad,1,2,28,You can rest assured of that.,FALSE
The Kingsroad,1,2,29,"Better-looking bitches than you're used to, Uncle.",FALSE
The Kingsroad,1,2,30,My mother's been looking for you.,FALSE
The Kingsroad,1,2,31,We ride for King's Landing today.,FALSE
The Kingsroad,1,2,32,"Before you go, you will call on Lord and Lady Stark",FALSE
The Kingsroad,1,2,33,and offer your sympathies.,FALSE
The Kingsroad,1,2,34,What good will my sympathies do them?,FALSE
The Kingsroad,1,2,35,None. But it is expected of you.,FALSE
The Kingsroad,1,2,36,Your absence has already been noted.,FALSE
The Kingsroad,1,2,37,The boy means nothing to me.,FALSE
The Kingsroad,1,2,38,And I can't stand the wailing of women.,FALSE
The Kingsroad,1,2,39,One word and I'll hit you again.,FALSE
The Kingsroad,1,2,40,I'm telling Mother!,FALSE
The Kingsroad,1,2,41,Go! Tell her.,FALSE
The Kingsroad,1,2,42,But first you will get to Lord and Lady Stark,FALSE
The Kingsroad,1,2,43,and you will fall on your knees in front of them,FALSE
The Kingsroad,1,2,44,"and tell them how very sorry you are, that you are at their service,",FALSE
The Kingsroad,1,2,45,and that all your prayers are with them. Do you understand?,FALSE
The Kingsroad,1,2,46,You can't...,FALSE
The Kingsroad,1,2,47,Do you understand?,FALSE
The Kingsroad,1,2,48,"The Prince will remember that, little lord.",FALSE
The Kingsroad,1,2,49,I hope so.,FALSE
The Kingsroad,1,2,50,"If he forgets, be a good dog and remind him.",FALSE
The Kingsroad,1,2,51,Ah. Time for breakfast.,FALSE
The Kingsroad,1,2,52,Bread. And two of those little fish.,FALSE
The Kingsroad,1,2,53,And a mug of dark beer to wash it down.,FALSE
The Kingsroad,1,2,54,"And bacon, burnt black.",FALSE
The Kingsroad,1,2,55,Hyah.,FALSE
The Kingsroad,1,2,56,Little brother. - Beloved siblings.,FALSE
The Kingsroad,1,2,57,Is Bran going to die?,FALSE
The Kingsroad,1,2,58,Apparently not.,FALSE
The Kingsroad,1,2,59,What do you mean? - The maester says the boy may live.,FALSE
The Kingsroad,1,2,60,"It's no mercy, letting a child linger in such pain.",FALSE
The Kingsroad,1,2,61,Only the gods know for certain.,FALSE
The Kingsroad,1,2,62,All the rest of us can do is pray.,FALSE
The Kingsroad,1,2,63,The charms of the North seem entirely lost on you.,FALSE
The Kingsroad,1,2,64,I still can't believe you're going.,FALSE
The Kingsroad,1,2,65,"It's ridiculous, even for you.",FALSE
The Kingsroad,1,2,66,Where's your sense of wonder?,FALSE
The Kingsroad,1,2,67,"The greatest structure ever built, the intrepid men of the Night's Watch,",FALSE
The Kingsroad,1,2,68,the wintry abode of the white walkers.,FALSE
The Kingsroad,1,2,69,Tell me you're not thinking of taking the black.,FALSE
The Kingsroad,1,2,70,And go celibate? The whores would go begging,FALSE
The Kingsroad,1,2,71,from Dorne to Casterly Rock.,FALSE
The Kingsroad,1,2,72,"No, I just want to stand on top of the Wall",FALSE
The Kingsroad,1,2,73,and piss off the edge of the world.,FALSE
The Kingsroad,1,2,74,The children don't need to hear your filth.,FALSE
The Kingsroad,1,2,75,Come.,FALSE
The Kingsroad,1,2,76,"Even if the boy lives, he'll be a cripple, a grotesque.",FALSE
The Kingsroad,1,2,77,"Give me a good, clean death any day.",FALSE
The Kingsroad,1,2,78,"Speaking for the grotesques, I'd have to disagree.",FALSE
The Kingsroad,1,2,79,"Death is so final, whereas life...",FALSE
The Kingsroad,1,2,80,"ah, life is full of possibilities.",FALSE
The Kingsroad,1,2,81,I hope the boy does wake. I'd be very interested to hear what he has to say.,FALSE
The Kingsroad,1,2,82,"My dear brother,",FALSE
The Kingsroad,1,2,83,there are times you make me wonder whose side you're on.,FALSE
The Kingsroad,1,2,84,"My dear brother, you wound me.",FALSE
The Kingsroad,1,2,85,You know how much I love my family.,FALSE
The Kingsroad,1,2,86,Please.,FALSE
The Kingsroad,1,2,87,"Oh, I would have dressed, Your Grace.",FALSE
The Kingsroad,1,2,88,This is your home. I'm your guest.,FALSE
The Kingsroad,1,2,89,"Handsome one, isn't he?",FALSE
The Kingsroad,1,2,90,"I lost my first boy, a little black-haired beauty.",FALSE
The Kingsroad,1,2,91,He was a fighter too -,FALSE
The Kingsroad,1,2,92,tried to beat the fever that took him.,FALSE
The Kingsroad,1,2,93,Forgive me.,FALSE
The Kingsroad,1,2,94,It's the last thing you need to hear right now.,FALSE
The Kingsroad,1,2,95,I never knew.,FALSE
The Kingsroad,1,2,96,It was years ago.,FALSE
The Kingsroad,1,2,97,"Robert was crazed, beat his hands bloody on the wall,",FALSE
The Kingsroad,1,2,98,all the things men do to show you how much they care.,FALSE
The Kingsroad,1,2,99,The boy looked just like him.,FALSE
The Kingsroad,1,2,100,Such a little thing.,FALSE
The Kingsroad,1,2,101,A bird without feathers.,FALSE
The Kingsroad,1,2,102,They came to take his body away,FALSE
The Kingsroad,1,2,103,"and Robert held me. I screamed and I battled, but he held me.",FALSE
The Kingsroad,1,2,104,That little bundle.,FALSE
The Kingsroad,1,2,105,They took him away and I never saw him again.,FALSE
The Kingsroad,1,2,106,"Never have visited the crypt, never.",FALSE
The Kingsroad,1,2,107,I pray to the Mother every morning and night,FALSE
The Kingsroad,1,2,108,that she return your child to you.,FALSE
The Kingsroad,1,2,109,I am grateful.,FALSE
The Kingsroad,1,2,110,Perhaps this time she'll listen.,FALSE
The Kingsroad,1,2,111,A sword for the Wall?,FALSE
The Kingsroad,1,2,112,I already have one. - Good man.,FALSE
The Kingsroad,1,2,113,Have you swung it yet? - Of course I have.,FALSE
The Kingsroad,1,2,114,"At someone, I mean.",FALSE
The Kingsroad,1,2,115,"It's a strange thing, the first time you cut a man.",FALSE
The Kingsroad,1,2,116,"You realise we're nothing but sacks of meat and blood,",FALSE
The Kingsroad,1,2,117,and some bone to keep it all standing.,FALSE
The Kingsroad,1,2,118,Let me thank you ahead of time,FALSE
The Kingsroad,1,2,119,for guarding us all from the perils beyond the Wall -,FALSE
The Kingsroad,1,2,120,wildlings and white walkers and whatnot.,FALSE
The Kingsroad,1,2,121,"We're grateful to have good, strong men like you protecting us.",FALSE
The Kingsroad,1,2,122,"We've guarded the Kingdoms for 8,000 years.",FALSE
The Kingsroad,1,2,123,Is it 'we' already?,FALSE
The Kingsroad,1,2,124,"Have you taken your vows, then?",FALSE
The Kingsroad,1,2,125,Soon enough.,FALSE
The Kingsroad,1,2,126,Give my regards to the Night's Watch.,FALSE
The Kingsroad,1,2,127,I'm sure it will be thrilling to serve in such an elite force. And if not...,FALSE
The Kingsroad,1,2,128,it's only for life.,FALSE
The Kingsroad,1,2,129,"Thank you, Nymeria.",FALSE
The Kingsroad,1,2,130,Septa Mordane says I have to do it again.,FALSE
The Kingsroad,1,2,131,"My things weren't properly folded, she says.",FALSE
The Kingsroad,1,2,132,Who cares how they're folded? They're going to get all messed up anyway.,FALSE
The Kingsroad,1,2,133,It's good you've got help.,FALSE
The Kingsroad,1,2,134,Watch.,FALSE
The Kingsroad,1,2,135,"Nymeria, gloves.",FALSE
The Kingsroad,1,2,136,Impressive. - Shut up.,FALSE
The Kingsroad,1,2,137,"Nymeria, gloves!",FALSE
The Kingsroad,1,2,138,I have something for you.,FALSE
The Kingsroad,1,2,139,And it has to be packed very carefully.,FALSE
The Kingsroad,1,2,140,A present?,FALSE
The Kingsroad,1,2,141,Close the door.,FALSE
The Kingsroad,1,2,142,This is no toy.,FALSE
The Kingsroad,1,2,143,Be careful you don't cut yourself.,FALSE
The Kingsroad,1,2,144,It's so skinny. - So are you.,FALSE
The Kingsroad,1,2,145,I had the blacksmith make it for you special.,FALSE
The Kingsroad,1,2,146,"It won't hack a man's head off,",FALSE
The Kingsroad,1,2,147,but it can poke him full of holes if you're quick enough.,FALSE
The Kingsroad,1,2,148,I can be quick. - You'll have to work at it every day.,FALSE
The Kingsroad,1,2,149,How does it feel?,FALSE
The Kingsroad,1,2,150,Do you like the balance?,FALSE
